pair,count
"('come', 'find')",4
"('come', 'conclusion')",3
"('ether', 'explain')",3
"('give', 'surface')",3
"('give', 'want')",4
"('give', 'see')",4
"('give', 'let')",3
"('consider', 'give')",3
"('give', 'one')",6
"('explain', 'give')",4
"('density', 'solution')",3
"('solution', 'u')",3
"('ball', 'surface')",4
"('ball', 'moon')",3
"('ball', 'planet')",3
"('also', 'ball')",3
"('ball', 'think')",4
"('ball', 'see')",6
"('ball', 'mean')",3
"('ball', 'one')",4
"('consider', 'two')",3
"('happened', 'space')",3
"('please', 'space')",3
"('question', 'sun')",3
"('also', 'sun')",6
"('moon', 'surface')",4
"('density', 'surface')",5
"('planet', 'question')",4
"('consider', 'question')",3
"('moon', 'want')",3
"('moon', 'see')",3
"('let', 'planet')",3
"('consider', 'like')",5
"('also', 'please')",3
"('attract', 'one')",3
"('saying', 'want')",3
"('mass', 'want')",3
"('let', 'see')",5
"('please', 'saying')",3
"('consider', 'let')",3
"('condition', 'u')",3
"('space', 'thank')",6
"('great', 'matter')",5
"('matter', 'split')",3
"('brain', 'matter')",5
"('complex', 'great')",3
"('great', 'interesting')",3
"('great', 'right')",3
"('great', 'make')",7
"('everything', 'present')",4
"('every', 'present')",3
"('ever', 'present')",3
"('present', 'right')",3
"('brain', 'present')",3
"('atom', 'smaller')",3
"('exists', 'like')",8
"('brain', 'form')",3
"('exists', 'make')",4
"('enough', 'people')",3
"('enough', 'much')",4
"('explain', 'understands')",3
"('understands', 'well')",3
"('brilliant', 'know')",3
"('guy', 'something')",5
"('brilliant', 'something')",3
"('cox', 'meet')",3
"('howard', 'terrance')",3
"('blew', 'mind')",4
"('blackholes', 'event')",3
"('horizon', 'opposite')",3
"('event', 'opposite')",3
"('already', 'horizon')",3
"('already', 'didnt')",3
"('well', 'work')",3
"('b', 'guy')",3
"('ive', 'watch')",4
"('best', 'thanks')",3
"('life', 'understanding')",4
"('today', 'true')",3
"('mystery', 'space')",6
"('came', 'space')",4
"('ive', 'true')",3
"('came', 'true')",3
"('beautiful', 'ive')",3
"('beautiful', 'mystery')",3
"('beautiful', 'came')",3
"('came', 'watch')",3
"('came', 'im')",3
"('man', 'theory')",3
"('seem', 'theory')",3
"('know', 'man')",7
"('talk', 'thing')",9
"('proof', 'thing')",3
"('really', 'seem')",3
"('proof', 'want')",3
"('know', 'proof')",3
"('quite', 'really')",5
"('proof', 'really')",4
"('know', 'whats')",8
"('anything', 'whats')",3
"('science', 'whats')",3
"('really', 'whats')",3
"('going', 'really')",6
"('dont', 'white')",3
"('converted', 'matter')",5
"('converted', 'energy')",4
"('black', 'converted')",6
"('converted', 'would')",3
"('converted', 'spacetime')",4
"('converted', 'hole')",6
"('converted', 'point')",4
"('get', 'physicist')",3
"('quantum', 'solution')",4
"('solution', 'theory')",5
"('einstein', 'solution')",4
"('field', 'solution')",5
"('equation', 'solution')",3
"('light', 'solution')",4
"('einstein', 'experiment')",4
"('experiment', 'photon')",3
"('electron', 'experiment')",3
"('experiment', 'vibration')",3
"('area', 'factor')",3
"('factor', 'photon')",3
"('factor', 'matter')",5
"('dark', 'factor')",3
"('gr', 'quantum')",3
"('produce', 'quantum')",3
"('photon', 'quantum')",5
"('proton', 'quantum')",4
"('decay', 'quantum')",3
"('observe', 'quantum')",5
"('magnetic', 'strong')",3
"('strong', 'theory')",4
"('base', 'energy')",3
"('base', 'matter')",3
"('base', 'light')",5
"('base', 'time')",5
"('base', 'gravity')",4
"('magnetic', 'theory')",3
"('einstein', 'magnetic')",3
"('magnetic', 'produce')",5
"('galaxy', 'magnetic')",6
"('magnetic', 'photon')",3
"('magnetic', 'matter')",6
"('atom', 'magnetic')",3
"('magnetic', 'massive')",4
"('electron', 'magnetic')",3
"('magnetic', 'motion')",4
"('magnetic', 'observe')",3
"('collide', 'light')",3
"('collide', 'force')",4
"('gr', 'theory')",3
"('interact', 'theory')",3
"('matter', 'regular')",3
"('hole', 'prediction')",3
"('hole', 'interact')",6
"('einstein', 'theoretical')",3
"('einstein', 'prediction')",3
"('data', 'einstein')",3
"('einstein', 'vibration')",4
"('gr', 'space')",3
"('gr', 'time')",3
"('gr', 'gravity')",3
"('energy', 'produce')",6
"('galaxy', 'produce')",6
"('field', 'produce')",6
"('photon', 'produce')",4
"('equation', 'produce')",3
"('light', 'produce')",5
"('massive', 'produce')",7
"('data', 'produce')",3
"('produce', 'vibration')",3
"('energy', 'proton')",6
"('emit', 'energy')",3
"('energy', 'interact')",3
"('galaxy', 'theoretical')",4
"('galaxy', 'prediction')",3
"('cause', 'galaxy')",4
"('galaxy', 'interact')",3
"('galaxy', 'turn')",3
"('blue', 'turn')",3
"('proton', 'scale')",3
"('decay', 'vacuum')",3
"('observe', 'vacuum')",3
"('field', 'photon')",5
"('field', 'proton')",4
"('equation', 'field')",5
"('atom', 'field')",5
"('electron', 'field')",5
"('field', 'theoretical')",3
"('data', 'field')",3
"('field', 'vibration')",4
"('field', 'interact')",3
"('photon', 'proton')",6
"('matter', 'photon')",7
"('equation', 'photon')",3
"('atom', 'photon')",4
"('electron', 'photon')",6
"('motion', 'photon')",3
"('data', 'photon')",4
"('photon', 'vibration')",3
"('matter', 'proton')",7
"('dynamic', 'proton')",3
"('proton', 'space')",5
"('interact', 'proton')",3
"('g', 'light')",3
"('data', 'g')",3
"('electron', 'matter')",6
"('matter', 'theoretical')",3
"('emit', 'matter')",4
"('decay', 'matter')",3
"('interact', 'matter')",6
"('equation', 'massive')",5
"('equation', 'theoretical')",5
"('equation', 'prediction')",3
"('data', 'equation')",3
"('light', 'prediction')",3
"('data', 'light')",3
"('interact', 'light')",3
"('dynamic', 'theoretical')",3
"('dynamic', 'interact')",3
"('atom', 'interact')",3
"('massive', 'prediction')",3
"('massive', 'motion')",3
"('data', 'massive')",3
"('dark', 'massive')",3
"('electron', 'space')",6
"('dark', 'electron')",3
"('black', 'prediction')",3
"('black', 'shrink')",3
"('black', 'interact')",6
"('moment', 'theoretical')",3
"('gravity', 'prediction')",3
"('emit', 'turn')",3
"('force', 'interact')",3
"('dark', 'decay')",3
"('interact', 'space')",5
"('interact', 'time')",3
"('cause', 'dark')",3
"('dark', 'interact')",3
"('dark', 'turn')",3
"('cause', 'turn')",3
"('gravity', 'interact')",3
"('fact', 'whats')",3
"('whats', 'year')",5
"('number', 'whats')",3
"('back', 'whats')",5
"('singularity', 'whats')",3
"('thing', 'whats')",5
"('trying', 'whats')",4
"('fact', 'far')",3
"('blackhole', 'year')",3
"('back', 'people')",8
"('people', 'singularity')",4
"('ago', 'singularity')",3
"('get', 'self')",3
"('become', 'never')",4
"('even', 'fast')",4
"('fast', 'get')",3
"('become', 'fast')",3
"('could', 'fast')",4
"('fast', 'would')",3
"('fast', 'gravity')",6
"('fast', 'star')",3
"('cause', 'even')",4
"('even', 'hour')",3
"('get', 'hour')",4
"('get', 'loop')",3
"('become', 'could')",4
"('become', 'ever')",6
"('become', 'maybe')",3
"('enormous', 'time')",3
"('center', 'life')",4
"('center', 'tell')",3
"('center', 'known')",3
"('cause', 'would')",8
"('away', 'cause')",4
"('back', 'endless')",3
"('back', 'loop')",3
"('enormous', 'universe')",3
"('black', 'enormous')",3
"('enormous', 'would')",3
"('enormous', 'gravity')",4
"('enormous', 'star')",3
"('enormous', 'hole')",3
"('endless', 'meaning')",3
"('go', 'tell')",4
"('black', 'hour')",3
"('hole', 'hour')",3
"('explain', 'someone')",7
"('except', 'hole')",3
"('maybe', 'someone')",5
"('black', 'except')",3
"('oh', 'please')",3
"('experience', 'self')",3
"('billion', 'speed')",3
"('billion', 'less')",3
"('enough', 'fast')",5
"('fast', 'see')",3
"('become', 'simple')",3
"('become', 'high')",4
"('become', 'less')",3
"('enough', 'year')",4
"('experience', 'year')",3
"('less', 'year')",3
"('see', 'simple')",5
"('make', 'simple')",5
"('passed', 'see')",3
"('enough', 'high')",4
"('enough', 'less')",3
"('experience', 'gravity')",4
"('less', 'make')",3
"('keanu', 'thought')",7
"('reef', 'thought')",6
"('hole', 'occurring')",3
"('black', 'occurring')",3
"('infinite', 'volume')",3
"('constant', 'could')",3
"('decrease', 'space')",3
"('amount', 'mass')",5
"('infinite', 'perhaps')",3
"('amount', 'infinite')",5
"('could', 'incredible')",3
"('day', 'shit')",3
"('prove', 'scientist')",4
"('people', 'prove')",3
"('exist', 'prove')",4
"('exist', 'scientist')",3
"('exist', 'therefore')",3
"('record', 'sound')",3
"('like', 'whats')",7
"('reason', 'whats')",3
"('make', 'whats')",5
"('expand', 'happens')",3
"('black', 'expand')",6
"('expand', 'make')",3
"('expand', 'hole')",7
"('reason', 'sound')",3
"('maybe', 'reason')",3
"('happens', 'think')",6
"('happens', 'make')",3
"('dude', 'look')",3
"('dude', 'like')",3
"('photo', 'space')",3
"('child', 'understand')",3
"('brian', 'child')",4
"('black', 'mysterious')",6
"('hole', 'mysterious')",5
"('among', 'black')",3
"('among', 'hole')",3
"('away', 'cox')",6
"('brian', 'looking')",4
"('away', 'brian')",5
"('mystery', 'understood')",3
"('generation', 'universe')",3
"('probably', 'quantum')",3
"('physicist', 'probably')",3
"('become', 'probably')",3
"('humanity', 'quantum')",3
"('one', 'professor')",3
"('add', 'one')",6
"('brian', 'concept')",5
"('professor', 'quantum')",3
"('physic', 'professor')",3
"('professor', 'would')",3
"('brian', 'professor')",8
"('become', 'cox')",4
"('become', 'physicist')",4
"('add', 'would')",6
"('amount', 'start')",3
"('infinite', 'therefore')",3
"('amount', 'star')",3
"('kinda', 'time')",4
"('kinda', 'space')",5
"('b', 'much')",3
"('made', 'much')",3
"('cox', 'living')",4
"('hole', 'told')",5
"('black', 'told')",5
"('told', 'would')",4
"('lead', 'understanding')",3
"('hold', 'understanding')",5
"('research', 'understanding')",3
"('idea', 'yet')",5
"('deeper', 'hold')",3
"('deeper', 'idea')",4
"('deeper', 'key')",3
"('deeper', 'emergent')",4
"('deeper', 'mystery')",4
"('hold', 'idea')",3
"('hold', 'key')",6
"('hold', 'unified')",3
"('hold', 'mystery')",3
"('idea', 'mystery')",3
"('idea', 'view')",3
"('could', 'emergent')",3
"('could', 'unified')",3
"('could', 'fascinating')",4
"('research', 'universe')",4
"('gravity', 'research')",3
"('also', 'mystery')",3
"('key', 'would')",3
"('key', 'mystery')",3
"('emergent', 'mystery')",3
"('gravity', 'mystery')",4
"('fascinating', 'gravity')",4
"('fascinating', 'mystery')",4
"('howard', 'terrence')",3
"('another', 'coming')",3
"('coming', 'end')",3
"('agree', 'universe')",3
"('agree', 'black')",7
"('agree', 'gravity')",3
"('agree', 'theory')",3
"('agree', 'hole')",7
"('cox', 'gravity')",4
"('cox', 'exist')",6
"('anyone', 'something')",5
"('cant', 'people')",5
"('black', 'electricity')",3
"('anyone', 'cant')",3
"('electricity', 'gravity')",5
"('anyone', 'need')",3
"('electricity', 'hole')",3
"('put', 'straight')",3
"('earth', 'relativity')",3
"('earth', 'general')",3
"('also', 'merge')",3
"('particle', 'talk')",3
"('constant', 'know')",4
"('constant', 'gravity')",4
"('put', 'talk')",4
"('scientist', 'talk')",3
"('look', 'talk')",3
"('cant', 'talk')",11
"('probably', 'science')",3
"('look', 'scientist')",3
"('cant', 'scientist')",7
"('also', 'probably')",4
"('also', 'relativity')",4
"('also', 'general')",3
"('probably', 'relativity')",3
"('probably', 'theory')",4
"('balloon', 'universe')",3
"('general', 'know')",7
"('cant', 'relativity')",5
"('cant', 'general')",5
"('know', 'old')",6
"('amazing', 'explained')",5
"('amazing', 'concept')",3
"('explained', 'video')",3
"('beautifully', 'video')",3
"('fascinating', 'video')",7
"('galaxy', 'million')",3
"('central', 'galaxy')",3
"('although', 'hole')",3
"('although', 'black')",3
"('central', 'matter')",3
"('hole', 'million')",6
"('black', 'million')",6
"('million', 'right')",3
"('actually', 'great')",4
"('great', 'know')",9
"('force', 'great')",3
"('space', 'trajectory')",3
"('actually', 'seems')",6
"('black', 'trajectory')",3
"('hole', 'trajectory')",3
"('life', 'tear')",3
"('called', 'think')",6
"('clue', 'day')",3
"('clue', 'guy')",3
"('guy', 'sure')",3
"('got', 'sure')",3
"('smart', 'super')",3
"('thank', 'thing')",6
"('every', 'thank')",3
"('im', 'sun')",3
"('einstein', 'nothing')",4
"('according', 'einstein')",3
"('matter', 'somewhere')",4
"('light', 'somewhere')",3
"('changed', 'light')",3
"('changed', 'theory')",3
"('creates', 'end')",3
"('black', 'output')",3
"('hole', 'output')",3
"('simulation', 'think')",3
"('positive', 'universe')",3
"('system', 'take')",3
"('billion', 'exist')",4
"('probably', 'year')",4
"('million', 'year')",6
"('exciting', 'reality')",3
"('probably', 'reality')",5
"('reality', 'really')",7
"('black', 'exciting')",3
"('exciting', 'hole')",3
"('actually', 'probably')",3
"('probably', 'really')",3
"('mean', 'speed')",9
"('mean', 'travel')",3
"('hole', 'honest')",3
"('black', 'honest')",3
"('coming', 'question')",3
"('question', 'stupid')",5
"('coming', 'particle')",7
"('black', 'stupid')",6
"('planet', 'still')",5
"('else', 'way')",3
"('collective', 'u')",3
"('new', 'whole')",4
"('physical', 'whole')",4
"('possible', 'whole')",3
"('everything', 'important')",4
"('everything', 'solar')",5
"('everything', 'knowledge')",3
"('even', 'important')",6
"('else', 'even')",6
"('even', 'solar')",5
"('even', 'physical')",5
"('even', 'knowledge')",3
"('moving', 'use')",3
"('knowledge', 'moving')",3
"('moving', 'possible')",3
"('learn', 'like')",3
"('important', 'planet')",3
"('planet', 'solar')",4
"('born', 'solar')",3
"('new', 'solar')",3
"('body', 'cause')",3
"('cause', 'may')",3
"('beginning', 'mind')",5
"('beginning', 'use')",3
"('beginning', 'new')",3
"('beginning', 'blackhole')",3
"('beginning', 'brain')",3
"('mind', 'planet')",3
"('mind', 'possible')",3
"('blackhole', 'mind')",5
"('blackhole', 'planet')",3
"('system', 'use')",3
"('may', 'use')",3
"('ever', 'future')",4
"('genius', 'universe')",3
"('change', 'past')",4
"('boundary', 'new')",3
"('may', 'new')",4
"('brain', 'physical')",3
"('knowledge', 'possible')",3
"('change', 'condition')",3
"('may', 'possible')",3
"('boundary', 'future')",3
"('future', 'may')",3
"('late', 'universe')",3
"('late', 'make')",3
"('live', 'matter')",6
"('infinite', 'matter')",6
"('never', 'zero')",3
"('never', 'outside')",3
"('imagine', 'witness')",3
"('actually', 'imagine')",5
"('night', 'time')",3
"('live', 'sense')",3
"('live', 'speed')",3
"('actually', 'live')",4
"('live', 'make')",5
"('event', 'live')",5
"('live', 'point')",4
"('infinite', 'live')",3
"('reality', 'sense')",4
"('reality', 'zero')",3
"('perspective', 'reality')",4
"('reality', 'speed')",3
"('make', 'reality')",9
"('infinite', 'reality')",6
"('one', 'piece')",3
"('actually', 'zero')",3
"('perhaps', 'zero')",3
"('make', 'zero')",3
"('outside', 'zero')",3
"('infinite', 'zero')",6
"('actually', 'thought')",4
"('observer', 'reach')",3
"('physical', 'reach')",4
"('universe', 'witness')",3
"('actually', 'speed')",6
"('physical', 'speed')",3
"('speed', 'toward')",3
"('actually', 'infinite')",4
"('make', 'physical')",4
"('bang', 'releasing')",3
"('big', 'releasing')",3
"('explaining', 'theory')",6
"('explaining', 'take')",3
"('actually', 'p')",3
"('im', 'p')",3
"('brian', 'p')",4
"('hole', 'provide')",4
"('black', 'provide')",4
"('information', 'since')",5
"('escape', 'idea')",3
"('called', 'whole')",4
"('fabric', 'whole')",3
"('multiverse', 'space')",3
"('multiverse', 'theory')",5
"('called', 'galaxy')",8
"('called', 'massive')",5
"('away', 'massive')",6
"('massive', 'moving')",3
"('go', 'massive')",4
"('another', 'blackhole')",4
"('called', 'came')",3
"('called', 'fabric')",3
"('called', 'moving')",4
"('away', 'kind')",3
"('came', 'go')",3
"('kind', 'mass')",5
"('fabric', 'theory')",4
"('fabric', 'moving')",3
"('fire', 'information')",3
"('dont', 'truth')",4
"('conserved', 'dont')",3
"('conserved', 'one')",3
"('becomes', 'zero')",3
"('becomes', 'fabric')",3
"('created', 'fabric')",3
"('st', 'universe')",4
"('go', 'law')",3
"('go', 'right')",9
"('emerges', 'spacetime')",5
"('particle', 'somewhere')",4
"('quantum', 'sure')",5
"('bound', 'particle')",3
"('particle', 'sure')",5
"('idea', 'whats')",6
"('quantum', 'whats')",3
"('right', 'whats')",3
"('later', 'whats')",3
"('theory', 'whats')",4
"('explain', 'whats')",4
"('general', 'whats')",3
"('real', 'whats')",4
"('day', 'whats')",3
"('mechanic', 'whats')",3
"('gravity', 'whats')",6
"('cant', 'model')",3
"('away', 'model')",4
"('make', 'model')",5
"('kind', 'model')",3
"('know', 'model')",4
"('formed', 'light')",3
"('formed', 'get')",3
"('formed', 'mean')",3
"('formed', 'space')",5
"('formed', 'think')",4
"('formed', 'would')",4
"('little', 'quantum')",3
"('little', 'live')",3
"('information', 'property')",5
"('information', 'mechanism')",5
"('information', 'mathematical')",3
"('information', 'theyre')",3
"('idea', 'property')",3
"('explain', 'idea')",5
"('idea', 'seems')",3
"('idea', 'somehow')",3
"('idea', 'whatever')",3
"('idea', 'number')",3
"('idea', 'used')",3
"('idea', 'probably')",4
"('lost', 'quantum')",3
"('day', 'quantum')",5
"('number', 'quantum')",3
"('falling', 'theory')",3
"('fully', 'property')",4
"('day', 'property')",3
"('make', 'property')",3
"('property', 'reach')",3
"('infinite', 'property')",4
"('explain', 'seem')",3
"('seem', 'u')",3
"('seem', 'singularity')",4
"('light', 'seem')",5
"('get', 'seem')",4
"('center', 'seem')",3
"('cant', 'seem')",3
"('mean', 'seem')",3
"('make', 'seem')",5
"('known', 'u')",3
"('known', 'live')",4
"('known', 'probably')",3
"('known', 'likely')",3
"('infinite', 'known')",3
"('later', 'right')",3
"('fully', 'right')",3
"('day', 'right')",6
"('live', 'right')",3
"('relativity', 'right')",3
"('beyond', 'probably')",3
"('later', 'like')",5
"('day', 'later')",4
"('later', 'say')",3
"('cant', 'later')",3
"('know', 'later')",4
"('theory', 'wouldnt')",4
"('describe', 'theory')",3
"('fit', 'theory')",3
"('live', 'theory')",4
"('explain', 'fully')",4
"('center', 'explain')",6
"('away', 'explain')",4
"('away', 'wouldnt')",5
"('faster', 'wouldnt')",3
"('fully', 'hole')",8
"('hole', 'unique')",3
"('free', 'hole')",4
"('condition', 'hole')",3
"('like', 'mechanism')",4
"('make', 'mechanism')",3
"('mechanic', 'mechanism')",3
"('general', 'u')",4
"('general', 'like')",4
"('general', 'way')",4
"('general', 'mean')",4
"('actually', 'general')",3
"('mathematical', 'u')",5
"('illusion', 'u')",3
"('expanding', 'u')",3
"('live', 'u')",4
"('correct', 'u')",5
"('actually', 'u')",6
"('real', 'seems')",3
"('day', 'real')",3
"('cant', 'real')",6
"('probably', 'real')",3
"('cant', 'extreme')",4
"('extreme', 'make')",3
"('mathematical', 'singularity')",4
"('mathematical', 'theyre')",3
"('center', 'mathematical')",4
"('mathematical', 'number')",3
"('light', 'passing')",3
"('equally', 'way')",3
"('fully', 'like')",5
"('day', 'fully')",3
"('fully', 'light')",5
"('fully', 'get')",3
"('black', 'fully')",8
"('fully', 'well')",3
"('fully', 'know')",4
"('fully', 'gravity')",5
"('probably', 'singularity')",4
"('like', 'unique')",4
"('free', 'like')",3
"('like', 'live')",8
"('like', 'multiverse')",3
"('force', 'unique')",3
"('get', 'lost')",4
"('away', 'lost')",3
"('correct', 'lost')",3
"('faster', 'lost')",3
"('infinite', 'lost')",4
"('seems', 'together')",3
"('probably', 'together')",4
"('faster', 'together')",3
"('day', 'thinking')",3
"('actually', 'thinking')",3
"('black', 'free')",4
"('day', 'seems')",3
"('get', 'seems')",5
"('seems', 'well')",4
"('likely', 'seems')",4
"('mean', 'somehow')",3
"('somehow', 'space')",3
"('somehow', 'would')",6
"('expanding', 'force')",3
"('expanding', 'make')",3
"('expanding', 'kind')",3
"('expanding', 'well')",3
"('expanding', 'faster')",3
"('time', 'timeless')",3
"('center', 'day')",3
"('away', 'day')",3
"('day', 'infinite')",4
"('light', 'live')",3
"('correct', 'light')",6
"('kind', 'light')",6
"('get', 'whatever')",3
"('cant', 'live')",5
"('live', 'mean')",3
"('force', 'live')",4
"('correct', 'live')",3
"('gravity', 'live')",3
"('center', 'say')",3
"('center', 'saying')",3
"('center', 'correct')",3
"('center', 'number')",4
"('center', 'likely')",3
"('way', 'whatever')",5
"('mean', 'whatever')",3
"('probably', 'whatever')",4
"('relativity', 'say')",3
"('probably', 'say')",3
"('correct', 'saying')",3
"('black', 'condition')",3
"('cant', 'used')",3
"('actually', 'cant')",3
"('cant', 'infinite')",3
"('relativity', 'way')",3
"('mechanic', 'way')",4
"('probably', 'way')",4
"('faster', 'way')",4
"('haha', 'way')",4
"('away', 'somewhere')",3
"('likely', 'mean')",3
"('infinite', 'mean')",5
"('relativity', 'think')",3
"('relativity', 'would')",5
"('infinite', 'relativity')",3
"('correct', 'force')",3
"('correct', 'mechanic')",3
"('correct', 'think')",4
"('correct', 'faster')",3
"('correct', 'gravity')",6
"('correct', 'infinite')",3
"('likely', 'make')",3
"('kind', 'well')",4
"('actually', 'kind')",3
"('faster', 'kind')",3
"('multiverse', 'would')",3
"('infinite', 'multiverse')",3
"('gave', 'time')",3
"('number', 'space')",5
"('number', 'think')",4
"('somewhere', 'think')",3
"('actually', 'faster')",3
"('faster', 'infinite')",3
"('definitely', 'would')",3
"('brian', 'definitely')",3
"('dont', 'hour')",3
"('certain', 'cox')",3
"('since', 'thing')",4
"('first', 'since')",3
"('end', 'help')",3
"('started', 'thing')",3
"('matter', 'till')",3
"('matter', 'view')",4
"('could', 'live')",4
"('live', 'part')",3
"('could', 'dy')",4
"('like', 'smart')",3
"('like', 'till')",4
"('think', 'view')",3
"('black', 'till')",4
"('black', 'eat')",3
"('cant', 'super')",3
"('hole', 'till')",4
"('eat', 'hole')",3
"('guy', 'reef')",3
"('guy', 'look')",4
"('guy', 'keanu')",3
"('basically', 'make')",3
"('certain', 'space')",3
"('talking', 'understand')",6
"('talking', 'way')",3
"('heading', 'like')",3
"('black', 'heading')",3
"('heading', 'hole')",3
"('eventually', 'thus')",3
"('eventually', 'go')",6
"('like', 'thus')",5
"('go', 'thus')",3
"('moment', 'thought')",3
"('idea', 'thought')",6
"('go', 'idea')",9
"('content', 'like')",4
"('go', 'question')",6
"('mean', 'slowly')",3
"('explain', 'towards')",3
"('hole', 'understands')",3
"('cox', 'understands')",3
"('black', 'understands')",3
"('brian', 'understands')",4
"('cox', 'teach')",4
"('brian', 'teach')",3
"('thought', 'thumbnail')",3
"('beginning', 'right')",4
"('ive', 'physicist')",4
"('id', 'man')",3
"('cox', 'id')",3
"('id', 'im')",3
"('cox', 'damn')",3
"('brian', 'damn')",3
"('cox', 'yeah')",3
"('like', 'yeah')",5
"('brian', 'yeah')",3
"('im', 'yeah')",3
"('hot', 'nothing')",3
"('hot', 'like')",3
"('cox', 'intelligent')",3
"('add', 'like')",5
"('etc', 'star')",7
"('etc', 'photon')",3
"('absolute', 'particle')",3
"('absolute', 'reality')",3
"('absolute', 'nothing')",3
"('absolute', 'universe')",4
"('absolute', 'together')",4
"('absolute', 'really')",3
"('cant', 'neutron')",4
"('neutron', 'photon')",5
"('neutron', 'physic')",4
"('neutron', 'really')",3
"('math', 'well')",3
"('math', 'really')",3
"('even', 'relativity')",5
"('broken', 'universe')",3
"('photon', 'reality')",3
"('nothing', 'photon')",3
"('electron', 'star')",5
"('electron', 'possible')",5
"('electron', 'physic')",4
"('explanation', 'star')",3
"('photon', 'universe')",12
"('already', 'gravity')",3
"('escape', 'together')",3
"('cant', 'photon')",4
"('cant', 'proton')",3
"('photon', 'together')",5
"('possible', 'star')",7
"('proton', 'star')",4
"('possible', 'proton')",5
"('photon', 'physic')",3
"('physic', 'proton')",3
"('good', 'stuff')",3
"('give', 'going')",4
"('food', 'well')",3
"('astrophysics', 'like')",3
"('book', 'nothing')",5
"('book', 'well')",3
"('crap', 'like')",3
"('crap', 'people')",3
"('question', 'source')",3
"('source', 'within')",3
"('coming', 'radiation')",4
"('lol', 'time')",5
"('coming', 'hawking')",3
"('could', 'lol')",3
"('could', 'relativity')",3
"('question', 'within')",3
"('hole', 'idk')",3
"('lol', 'thought')",4
"('entanglement', 'video')",3
"('entanglement', 'observed')",3
"('cox', 'entanglement')",3
"('entanglement', 'u')",3
"('complexity', 'understanding')",3
"('known', 'understanding')",3
"('current', 'understanding')",3
"('insight', 'understanding')",4
"('force', 'understanding')",4
"('complexity', 'u')",3
"('complexity', 'reality')",3
"('complexity', 'structure')",3
"('complexity', 'insight')",3
"('complexity', 'suggests')",3
"('complexity', 'space')",5
"('complexity', 'may')",4
"('deeper', 'video')",3
"('emergent', 'video')",3
"('reality', 'video')",5
"('glimpse', 'video')",3
"('gravity', 'video')",5
"('singularity', 'truly')",3
"('offer', 'truly')",3
"('deeper', 'u')",4
"('deeper', 'provides')",3
"('deeper', 'insight')",3
"('possibly', 'quantum')",3
"('cox', 'possibly')",3
"('event', 'possibly')",3
"('possibly', 'singularity')",4
"('horizon', 'possibly')",3
"('force', 'possibly')",3
"('may', 'possibly')",3
"('idea', 'observed')",3
"('hidden', 'idea')",3
"('profound', 'quantum')",3
"('mystery', 'quantum')",3
"('insight', 'quantum')",5
"('observed', 'universe')",5
"('observed', 'theory')",6
"('hole', 'observed')",8
"('observed', 'particle')",6
"('light', 'observed')",4
"('black', 'observed')",8
"('observed', 'one')",4
"('observed', 'physic')",3
"('observed', 'space')",4
"('observed', 'time')",6
"('may', 'observed')",3
"('cox', 'fundamental')",3
"('cox', 'current')",4
"('cox', 'structure')",3
"('emergent', 'something')",3
"('deeply', 'universe')",4
"('professor', 'universe')",6
"('insight', 'universe')",4
"('certain', 'universe')",4
"('phenomenon', 'u')",3
"('cosmic', 'phenomenon')",3
"('phenomenon', 'singularity')",3
"('mystery', 'phenomenon')",3
"('know', 'phenomenon')",3
"('professor', 'theory')",3
"('mystery', 'theory')",3
"('hidden', 'theory')",4
"('beautiful', 'theory')",3
"('insight', 'theory')",4
"('fundamental', 'one')",4
"('fundamental', 'offer')",3
"('brian', 'fundamental')",3
"('event', 'smaller')",3
"('current', 'event')",3
"('hole', 'profound')",4
"('hole', 'insight')",4
"('hidden', 'within')",4
"('glimpse', 'within')",3
"('singularity', 'smaller')",3
"('smaller', 'spacetime')",4
"('deep', 'deeply')",3
"('deeply', 'reality')",3
"('beautiful', 'deeply')",3
"('deeply', 'time')",3
"('brian', 'deeply')",4
"('deeply', 'delving')",5
"('fascinating', 'singularity')",3
"('fascinating', 'one')",3
"('fascinating', 'know')",3
"('ask', 'concept')",3
"('emergent', 'u')",3
"('journey', 'u')",3
"('u', 'underlying')",3
"('structure', 'u')",4
"('beautiful', 'u')",4
"('offer', 'u')",3
"('delving', 'u')",5
"('professor', 'time')",4
"('know', 'professor')",4
"('mystery', 'particle')",3
"('black', 'profound')",4
"('cosmic', 'emergent')",3
"('offer', 'question')",3
"('current', 'singularity')",3
"('singularity', 'structure')",3
"('current', 'horizon')",3
"('emergent', 'hidden')",3
"('concept', 'mystery')",3
"('mystery', 'physic')",3
"('glimpse', 'underlying')",3
"('space', 'underlying')",3
"('deep', 'hidden')",4
"('deep', 'reality')",4
"('deep', 'glimpse')",3
"('current', 'reality')",3
"('current', 'may')",3
"('hidden', 'reality')",5
"('beautiful', 'hidden')",4
"('brian', 'hidden')",4
"('delving', 'hidden')",5
"('reality', 'structure')",4
"('glimpse', 'reality')",4
"('one', 'structure')",3
"('brian', 'structure')",3
"('beautiful', 'nature')",3
"('glimpse', 'nature')",5
"('exciting', 'nature')",3
"('delving', 'nature')",5
"('concept', 'rather')",3
"('know', 'rather')",8
"('one', 'provides')",3
"('insight', 'suggests')",3
"('black', 'insight')",5
"('insight', 'one')",3
"('insight', 'space')",3
"('insight', 'time')",3
"('brian', 'insight')",3
"('insight', 'know')",3
